Recording timestamp,Project name,Export date,Participant name,Recording name,Recording date,Event,Event value
48534,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,MouseEvent,"Up, Left"
86767,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,Return
87551,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,Eye tracker Calibration end,
87551,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Explanation (1)
103707,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,Return
103759,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Explanation (1)
103759,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Practice
105892,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Practice
105892,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1001_DFA_ANG_XX
108598,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1001_DFA_ANG_XX
108598,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
114078,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,2
114249,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
114249,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1013_DFA_DIS_XX
116982,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1013_DFA_DIS_XX
116982,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
119078,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,5
119101,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
119101,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,ExperimentSlide
122247,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,ExperimentSlide
122247,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1072_DFA_HAP_XX
124513,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1072_DFA_HAP_XX
124513,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
127422,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,1
127592,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
127592,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1001_DFA_ANG_XX
130417,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1001_DFA_ANG_XX
130417,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
133622,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,2
133790,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
133790,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1019_DFA_ANG_XX
135576,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1019_DFA_ANG_XX
135576,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
140124,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
140307,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
140307,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1001_DFA_FEA_XX
142947,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1001_DFA_FEA_XX
142947,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
147176,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,6
147292,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
147292,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1048_DFA_ANG_XX
150251,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1048_DFA_ANG_XX
150251,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
152206,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,2
152357,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
152357,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1060_DFA_NEU_XX
154982,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1060_DFA_NEU_XX
154982,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
157334,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,4
157502,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
157502,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1003_DFA_DIS_XX
161581,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1003_DFA_DIS_XX
161581,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
164273,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,4
164433,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
164433,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1003_DFA_FEA_XX
168272,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1003_DFA_FEA_XX
168272,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
169894,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,6
170044,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
170044,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1013_DFA_ANG_XX
173470,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1013_DFA_ANG_XX
173470,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
178454,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,2
178628,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
178628,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1048_DFA_FEA_XX
181654,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1048_DFA_FEA_XX
181654,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
185862,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,6
186039,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
186039,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1056_ITH_HAP_XX
189398,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1056_ITH_HAP_XX
189398,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
192281,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
192451,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
192451,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1060_DFA_ANG_XX
195263,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1060_DFA_ANG_XX
195263,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
198030,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
198209,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
198209,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1048_DFA_SAD_XX
200741,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1048_DFA_SAD_XX
200741,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
202750,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
202901,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
202901,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1060_ITH_NEU_XX
206566,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1060_ITH_NEU_XX
206566,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
208953,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,4
209125,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
209125,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1091_ITH_SAD_XX
212524,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1091_ITH_SAD_XX
212524,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
216366,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,6
216509,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
216509,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1001_ITH_HAP_XX
219535,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1001_ITH_HAP_XX
219535,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
220968,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,1
221135,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
221135,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1060_ITH_FEA_XX
224573,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1060_ITH_FEA_XX
224573,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
228534,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
228692,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
228692,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1003_DFA_ANG_XX
232251,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1003_DFA_ANG_XX
232251,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
233848,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,2
233997,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
233997,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1031_DFA_SAD_XX
236743,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1031_DFA_SAD_XX
236743,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
240317,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
240475,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
240475,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1048_DFA_NEU_XX
243194,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1048_DFA_NEU_XX
243194,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
246616,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
246766,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
246766,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1060_ITH_HAP_XX
249845,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1060_ITH_HAP_XX
249845,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
251454,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,1
251631,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
251631,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1060_DFA_DIS_XX
253711,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1060_DFA_DIS_XX
253711,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
255294,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,5
255470,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
255470,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1001_ITH_DIS_XX
258096,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1001_ITH_DIS_XX
258096,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
259534,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,5
259655,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
259655,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1060_DFA_FEA_XX
262388,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1060_DFA_FEA_XX
262388,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
264118,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
264267,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
264267,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1001_ITH_ANG_XX
267080,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1001_ITH_ANG_XX
267080,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
272755,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,6
272904,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
272904,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1072_DFA_SAD_XX
275664,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1072_DFA_SAD_XX
275664,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
277158,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,6
277330,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
277330,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1060_DFA_SAD_XX
279729,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1060_DFA_SAD_XX
279729,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
281254,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
281342,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
281342,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1091_ITH_FEA_XX
284807,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1091_ITH_FEA_XX
284807,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
286742,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,6
286913,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
286913,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1072_DFA_DIS_XX
290366,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1072_DFA_DIS_XX
290366,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
292921,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,4
293085,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
293085,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1031_DFA_ANG_XX
295737,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1031_DFA_ANG_XX
295737,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
297969,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,3
298136,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusEnd,Question Slide
298136,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusStart,1031_DFA_FEA_XX
300562,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,VideoStimulusEnd,1031_DFA_FEA_XX
300562,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,ImageStimulusStart,Question Slide
302598,EyeTrackingExperiment,07/01/2019 11:38:57,Tester2,TestRandomMuted2,06/24/2019 17:02:38,KeyboardEvent,6
